Class;Name;Title;Sex;Age;Hometown;Boarded;Home country;Destination;Position;Station;Survived;Lifeboat;Body
4;Forward, Mr. James;Mr;Male;27;Southampton, Hampshire, England;Southampton;;;Able Seaman;Deck crew;1;16;
4;Haines, Mr. Albert M.;Mr;Male;31;Southampton, Hampshire, England;Belfast;;;Boatswain;Deck crew;1;9;
4;Harder, Mr. William;Mr;Male;39;Southampton, Hampshire, England;Southampton;;;Window Cleaner;Deck crew;1;14;
4;Hemming, Mr. Samuel Ernest;Mr;Male;43;Southampton, Hampshire, England;Belfast;;;Lamp Trimmer;Deck crew;1;4;
4;Hichens, Mr. Robert;Mr;Male;29;Southampton, Hampshire, England;Southampton;;;Quartermaster;Deck crew;1;6;
4;Hogg, Mr. George Alfred;Mr;Male;29;Southampton, Hampshire, England;Belfast;;;Lookout;Deck crew;1;7;
4;Holman, Mr. Harry;Mr;Male;27;Southampton, Hampshire, England;Belfast;;;Able Seaman;Deck crew;0;7;
4;Hopkins, Mr. Robert John;Mr;Male;40;Southampton, Hampshire, England;Southampton;;;Able Seaman;Deck crew;1;13;
4;Horswill, Mr. Albert Edward James;Mr;Male;33;Southampton, Hampshire, England;Southampton;;;Able Seaman;Deck crew;1;1;
4;Humphreys, Mr. Sidney James;Mr;Male;48;Southampton, Hampshire, England;Southampton;;;Quartermaster;Deck crew;1;11;
4;Hutchinson, Mr. John Hall;Mr;Male;26;Southampton, Hampshire, England;Belfast;;;Carpenter/Joiner;Deck crew;0;;170MB
4;Jewell, Mr. Archie;Mr;Male;23;Southampton, Hampshire, England;Belfast;;;Lookout;Deck crew;1;7;
4;Jones, Mr. Thomas William;Mr;Male;32;Liverpool, Lancashire, England;Southampton;;;Able Seaman;Deck crew;1;8;
4;King, Mr. Thomas W.;Mr;Male;43;Portsmouth, Hampshire, England;Southampton;;;Master-at-arms;Deck crew;0;;
4;Lee, Mr. Reginald Robinson;Mr;Male;41;Southampton, Hampshire, England;Southampton;;;Lookout;Deck crew;1;13;
4;Lucas, Mr. William A.;Mr;Male;25;Southampton, Hampshire, England;Southampton;;;Able Seaman;Deck crew;1;D;
4;Lyons, Mr. William Henry[13];Mr;Male;26;Southampton, Hampshire, England;Southampton;;;Able Seaman;Deck crew;0;4;
4;Matherson, Mr. David;Mr;Male;30;Southampton, Hampshire, England;Southampton;;;Able Seaman;Deck crew;0;;192MB
4;Mathais, Mr. Montague Vincent;Mr;Male;27;Southampton, Hampshire, England;Southampton;;;Mess Steward;Deck crew;0;;
4;Maxwell, Mr. John;Mr;Male;31;Southampton, Hampshire, England;Belfast;;;Carpenter/Joiner;Deck crew;0;;
4;McCarthy, Mr. William;Mr;Male;47;Cork, County Cork, Ireland;Southampton;;;Able Seaman;Deck crew;1;4;
4;McGough, Mr. James R.;Mr;Male;25;Southampton, Hampshire, England;Southampton;;;Able Seaman;Deck crew;1;9;
4;Moore, Mr. George Alfred;Mr;Male;32;Southampton, Hampshire, England;Southampton;;;Able Seaman;Deck crew;1;3;
4;Nichols, Mr. Alfred;Mr;Male;42;Shirley, Hampshire, England;Belfast;;;Boatswain;Deck crew;0;;
4;O'Loughlin, Dr. William Francis Norman;Dr;Male;62;Southampton, Hampshire, England;Belfast;;;Surgeon;Deck crew;0;;
4;Olliver, Mr. Alfred;Mr;Male;27;Southampton, Hampshire, England;Belfast;;;Quartermaster;Deck crew;1;5;
4;Osman, Mr. Frank;Mr;Male;28;Itchen, Hampshire, England;Southampton;;;Able Seaman;Deck crew;1;2;
4;Pascoe, Mr. Charles H.;Mr;Male;43;Southampton, Hampshire, England;Southampton;;;Able Seaman;Deck crew;1;8;
4;Perkis, Mr. Walter John;Mr;Male;37;Southampton, Hampshire, England;Belfast;;;Quartermaster;Deck crew;1;4;
4;Peters, Mr. William Chapman;Mr;Male;26;Woolston, Hampshire, England;Southampton;;;Able Seaman;Deck crew;1;9;
4;Poingdestre, Mr. John Thomas;Mr;Male;33;Southampton, Hampshire, England;Southampton;;;Able Seaman;Deck crew;1;12;
4;Rowe, Mr. George Thomas;Mr;Male;32;Gosport, Hampshire, England;Belfast;;;Quartermaster;Deck crew;1;C;
4;Sawyer, Mr. Robert James;Mr;Male;30;Southampton, Hampshire, England;Southampton;;;Window Cleaner;Deck crew;0;;
4;Scarrott, Mr. Joseph George;Mr;Male;33;Southampton, Hampshire, England;Southampton;;;Able Seaman;Deck crew;1;14;
4;Simpson, Dr. John Edward;Dr;Male;37;Southampton, Hampshire, England;Southampton;;;Assistant Surgeon;Deck crew;0;;
4;Smith, Mr. William;Mr;Male;26;Southampton, Hampshire, England;Southampton;;;Able Seaman;Deck crew;0;;
4;Symons, Mr. George Thomas Macdonald;Mr;Male;24;Southampton, Hampshire, England;Southampton;;;Lookout;Deck crew;1;1;
4;Tamlyn, Mr. Frederick;Mr;Male;23;Southampton, Hampshire, England;Southampton;;;Mess Steward;Deck crew;0;;123MB
4;Taylor, Mr. C.;Mr;Male;35;Southampton, Hampshire, England;Southampton;;;Able Seaman;Deck crew;0;;
4;Terrell, Mr. Bertram;Mr;Male;20;Southampton, Hampshire, England;Southampton;;;Able Seaman;Deck crew;0;;
4;Thorley, Mr. Jonathon;Mr;Male;15;Brighton, Sussex, England;Southampton;;;Lamp Trimmer;Deck crew;1;13;
4;Vigott, Mr. Philip Francis;Mr;Male;32;Southampton, Hampshire, England;Southampton;;;Able Seaman;Deck crew;1;13;
4;Weller, Mr. William Clifford;Mr;Male;30;Southampton, Hampshire, England;Belfast;;;Able Seaman;Deck crew;1;7;
4;Wynn, Mr. Walter;Mr;Male;41;Shirley, Hampshire, England;Belfast;;;Quartermaster;Deck crew;0;9;
4;Abrams, Mr. William;Mr;Male;33;Southampton, Hampshire, England;Southampton;;;Fireman/Stoker;Engineering crew;0;;
4;Adams, Mr. R.;Mr;Male;26;Southampton, Hampshire, England;Southampton;;;Fireman/Stoker;Engineering crew;0;;
4;Allen, Mr. Henry;Mr;Male;32;Southampton, Hampshire, England;Southampton;;;Fireman/Stoker;Engineering crew;0;;145MB
4;Allen, Mr. Ernest Frederick;Mr;Male;24;Southampton, Hampshire, England;Southampton;;;Trimmer;Engineering crew;1;B;
4;Allsop, Mr. Alfred Samuel;Mr;Male;34;Southampton, Hampshire, England;Belfast;;;Electrician;Engineering crew;0;;
4;Avery, Mr. James Frank;Mr;Male;22;Southampton, Hampshire, England;Southampton;;;Trimmer;Engineering crew;1;15;
4;Bailey, Mr. George W.;Mr;Male;46;Woolston, Hampshire, England;Southampton;;;Fireman/Stoker;Engineering crew;0;;
4;Baines, Mr. Richard;Mr;Male;24;Southampton, Hampshire, England;Southampton;;;Greaser;Engineering crew;0;;
4;Bannon, Mr. John;Mr;Male;32;Southampton, Hampshire, England;Southampton;;;Greaser;Engineering crew;0;;
4;Barlow, Mr. Charles;Mr;Male;30;Southampton, Hampshire, England;Southampton;;;Fireman/Stoker;Engineering crew;0;;
4;Barnes, Mr. Charles;Mr;Male;29;Southampton, Hampshire, England;Southampton;;;Fireman/Stoker;Engineering crew;0;;
4;Barnes, Mr. Frederick;Mr;Male;29;Woolston, Hampshire, England;Southampton;;;Fireman/Stoker;Engineering crew;0;;
4;Barrett, Mr. Frederick;Mr;Male;28;Southampton, Hampshire, England;Southampton;;;Leading Fireman;Engineering crew;1;13;
4;Barrett, Mr. Frederick William;Mr;Male;33;Southampton, Hampshire, England;Southampton;;;Fireman/Stoker;Engineering crew;0;;
4;Beattie, Mr. Joseph;Mr;Male;34;Southampton, Hampshire, England;Belfast;;;Greaser;Engineering crew;0;;
4;Beauchamp, Mr. George William;Mr;Male;24;Southampton, Hampshire, England;Southampton;;;Fireman/Stoker;Engineering crew;1;13;
4;Bell, Mr. Joseph;Mr;Male;50;Southampton, Hampshire, England;Belfast;;;Chief Engineer;Engineering crew;0;;
4;Bendell, Mr. F.;Mr;Male;24;Southampton, Hampshire, England;Southampton;;;Fireman/Stoker;Engineering crew;0;;
4;Bennett, Mr. George Alfred;Mr;Male;30;Southampton, Hampshire, England;Southampton;;;Fireman/Stoker;Engineering crew;0;;
4;Benville, Mr. E.;Mr;Male;42;Southampton, Hampshire, England;Southampton;;;Fireman/Stoker;Engineering crew;0;;
4;Bessant, Mr. William Edward;Mr;Male;39;Southampton, Hampshire, England;Southampton;;;Fireman/Stoker;Engineering crew;0;;
4;Bevis, Mr. Joseph Henry;Mr;Male;22;Southampton, Hampshire, England;Southampton;;;Trimmer;Engineering crew;0;;
4;Biddlecombe, Mr. Charles;Mr;Male;33;Southampton, Hampshire, England;Southampton;;;Fireman/Stoker;Engineering crew;0;;
4;Biggs, Mr. Edward Charles;Mr;Male;21;Southampton, Hampshire, England;Southampton;;;Fireman/Stoker;Engineering crew;0;;
4;Billow, Mr. J.;Mr;Male;20;Southampton, Hampshire, England;Southampton;;;Trimmer;Engineering crew;0;;
4;Binstead, Mr. Walter;Mr;Male;19;Southampton, Hampshire, England;Southampton;;;Trimmer;Engineering crew;1;3;
4;Black, Mr. Alexander;Mr;Male;28;Southampton, Hampshire, England;Southampton;;;Fireman/Stoker;Engineering crew;0;;
4;Black, Mr. D.;Mr;Male;41;Southampton, Hampshire, England;Southampton;;;Fireman/Stoker;Engineering crew;0;;
4;Blackman, Mr. H.;Mr;Male;24;Southampton, Hampshire, England;Southampton;;;Fireman/Stoker;Engineering crew;0;;
4;Blake, Mr. Percival Albert;Mr;Male;22;Southampton, Hampshire, England;Southampton;;;Trimmer;Engineering crew;1;15;
4;Blake, Mr. Seaton;Mr;Male;26;Southampton, Hampshire, England;Southampton;;;Mess Steward;Engineering crew;0;;
4;Blake, Mr. Thomas;Mr;Male;36;Southampton, Hampshire, England;Southampton;;;Fireman/Stoker;Engineering crew;0;;
4;Blaney, Mr. James;Mr;Male;29;Southampton, Hampshire, England;Southampton;;;Fireman/Stoker;Engineering crew;0;;
4;Blann, Mr. Eustace Horatius;Mr;Male;21;Southampton, Hampshire, England;Southampton;;;Fireman/Stoker;Engineering crew;0;;
4;Bott, Mr. W.;Mr;Male;44;Southampton, Hampshire, England;Southampton;;;Greaser;Engineering crew;0;;
4;Bradley, Mr. Patrick Joseph;Mr;Male;39;Southampton, Hampshire, England;Southampton;;;Fireman/Stoker;Engineering crew;0;;
4;"Brewer, Mr. Henry ""Harry""";Mr;Male;30;Southampton, Hampshire, England;Southampton;;;Trimmer;Engineering crew;0;;
4;Briant, Mr. Albert;Mr;Male;34;Southampton, Hampshire, England;Southampton;;;Greaser;Engineering crew;0;;
4;Brooks, Mr. J.;Mr;Male;25;Southampton, Hampshire, England;Southampton;;;Trimmer;Engineering crew;0;;
4;Brown, Mr. John;Mr;Male;25;Southampton, Hampshire, England;Southampton;;;Fireman/Stoker;Engineering crew;0;;267MB
4;Brown, Mr. Joseph James;Mr;Male;25;Eastleigh, Hampshire, England;Southampton;;;Fireman/Stoker;Engineering crew;0;;
4;Burroughs, Mr. Arthur;Mr;Male;35;Southampton, Hampshire, England;Southampton;;;Fireman/Stoker;Engineering crew;0;;
4;Burton, Mr. Edward John;Mr;Male;32;Southampton, Hampshire, England;Southampton;;;Fireman/Stoker;Engineering crew;0;;
4;Butt, Mr. William John;Mr;Male;30;Freemantle, Hampshire, England;Southampton;;;Fireman/Stoker;Engineering crew;0;;77MB
4;Calderwood, Mr. Hugh;Mr;Male;30;Belfast, Ireland;Belfast;;;Trimmer;Engineering crew;0;;
4;Canner, Mr. J.;Mr;Male;40;Woolston, Hampshire, England;Southampton;;;Fireman/Stoker;Engineering crew;0;;
4;Carr, Mr. Richard Stephen;Mr;Male;37;Southampton, Hampshire, England;Southampton;;;Trimmer;Engineering crew;0;;
4;Carter, Mr. James;Mr;Male;46;Southampton, Hampshire, England;Southampton;;;Fireman/Stoker;Engineering crew;0;;
4;Casey, Mr. T.;Mr;Male;28;Southampton, Hampshire, England;Southampton;;;Trimmer;Engineering crew;0;;
4;Castleman, Mr. Edward;Mr;Male;37;Southampton, Hampshire, England;Southampton;;;Greaser;Engineering crew;0;;
4;Cavell, Mr. George Henry;Mr;Male;22;Sholing Hampshire, England;Southampton;;;Trimmer;Engineering crew;1;15;
4;Cherrett, Mr. William Victor;Mr;Male;24;Southampton, Hampshire, England;Southampton;;;Fireman/Stoker;Engineering crew;0;;
4;Chisnall, Mr. George Alexander;Mr;Male;35;Itchen, Hampshire, England;Belfast;;;Boilermaker;Engineering crew;0;;111MB
4;Chorley, Mr. John;Mr;Male;25;Southampton, Hampshire, England;Southampton;;;Fireman/Stoker;Engineering crew;0;;
4;Clark, Mr. William;Mr;Male;39;Southampton, Hampshire, England;Southampton;;;Fireman/Stoker;Engineering crew;1;15;
4;Coe, Mr. Harry;Mr;Male;21;Southampton, Hampshire, England;Southampton;;;Trimmer;Engineering crew;0;;
4;Coleman, Mr. John;Mr;Male;57;Southampton, Hampshire, England;Belfast;;;Mess Steward;Engineering crew;0;;
4;Collins, Mr. Samuel;Mr;Male;35;Southampton, Hampshire, England;Southampton;;;Fireman/Stoker;Engineering crew;1;1;
4;Combes, Mr. George;Mr;Male;21;Southampton, Hampshire, England;Southampton;;;Fireman/Stoker;Engineering crew;1;3;
4;Cooper, Mr. Harry;Mr;Male;26;Southampton, Hampshire, England;Southampton;;;Fireman/Stoker;Engineering crew;0;;
4;Cooper, Mr. James;Mr;Male;25;Southampton, Hampshire, England;Southampton;;;Trimmer;Engineering crew;0;;
4;Copperthwaite, Mr. B.;Mr;Male;22;Southampton, Hampshire, England;Southampton;;;Trimmer;Engineering crew;0;;
4;Corcoran, Mr. Dennis;Mr;Male;33;Southampton, Hampshire, England;Southampton;;;Fireman/Stoker;Engineering crew;0;;
4;Cotton, Mr. A.;Mr;Male;26;Southampton, Hampshire, England;Southampton;;;Trimmer;Engineering crew;0;;
4;Couch, Mr. Joseph Henry;Mr;Male;45;Southampton, Hampshire, England;Southampton;;;Greaser;Engineering crew;0;;
4;Couper, Mr. Robert;Mr;Male;30;Southampton, Hampshire, England;Southampton;;;Fireman/Stoker;Engineering crew;1;3;
4;Coy, Mr. Francis Ernest George;Mr;Male;26;Southampton, Hampshire, England;Southampton;;;Junior Assistant 3rd Engineer;Engineering crew;0;;
4;Crabb, Mr. H.;Mr;Male;23;Southampton, Hampshire, England;Southampton;;;Trimmer;Engineering crew;0;;
4;Creese, Mr. Henry Philip;Mr;Male;44;Southampton, Hampshire, England;Belfast;;;Deck Engineer;Engineering crew;0;;
4;Crimmins, Mr. James;Mr;Male;21;Southampton, Hampshire, England;Southampton;;;Fireman/Stoker;Engineering crew;1;13;
4;Cross, Mr. W.;Mr;Male;39;Southampton, Hampshire, England;Southampton;;;Fireman/Stoker;Engineering crew;0;;
4;Cunningham, Mr. B.;Mr;Male;30;Southampton, Hampshire, England;Southampton;;;Fireman/Stoker;Engineering crew;0;;
4;Curtis, Mr. Arthur;Mr;Male;25;Southampton, Hampshire, England;Southampton;;;Fireman/Stoker;Engineering crew;0;;
4;Davies, Mr. Thomas;Mr;Male;33;Southampton, Hampshire, England;Southampton;;;Leading Fireman;Engineering crew;0;;
4;Dawson, Mr. Joseph[16];Mr;Male;23;Dublin, Ireland;Southampton;;;Trimmer;Engineering crew;0;;227MB
4;Diaper, Mr. J.;Mr;Male;25;Southampton, Hampshire, England;Southampton;;;Fireman/Stoker;Engineering crew;1;;
4;Dickson, Mr. W.;Mr;Male;36;Southampton, Hampshire, England;Southampton;;;Trimmer;Engineering crew;0;;
4;Dilley, Mr. John;Mr;Male;30;Southampton, Hampshire, England;Southampton;;;Fireman/Stoker;Engineering crew;1;;
4;Dillon, Mr. Thomas Patrick;Mr;Male;25;Southampton, Hampshire, England;Southampton;;;Trimmer;Engineering crew;1;4;
4;Dodd, Mr. Edward Charles;Mr;Male;38;Southampton, Hampshire, England;Belfast;;;Junior 3rd Engineer;Engineering crew;0;;
4;Dodds, Mr. Henry Watson;Mr;Male;27;Southampton, Hampshire, England;Southampton;;;Junior Assistant 4th Engineer;Engineering crew;0;;
4;Doel, Mr. Frederick;Mr;Male;22;Southampton, Hampshire, England;Southampton;;;Fireman/Stoker;Engineering crew;1;C;
4;Dore, Mr. A.;Mr;Male;22;Southampton, Hampshire, England;Southampton;;;Trimmer;Engineering crew;1;;
4;Doyle, Mr. Laurence;Mr;Male;27;Southampton, Hampshire, England;Southampton;;;Fireman/Stoker;Engineering crew;0;;
4;Duffy, Mr. William Luke;Mr;Male;28;Southampton, Hampshire, England;Belfast;;;Writer/Engineer's Clerk;Engineering crew;0;;
4;Dyer, Mr. Henry Ryland;Mr;Male;24;Southampton, Hampshire, England;Southampton;;;Senior Assistant 4th Engineer;Engineering crew;0;;
4;Dymond, Mr. Frank;Mr;Male;25;Itchen, Hampshire, England;Southampton;;;Fireman/Stoker;Engineering crew;1;15;
4;Eagle, Mr. Alfred James;Mr;Male;22;Southampton, Hampshire, England;Southampton;;;Trimmer;Engineering crew;0;;
4;Eastman, Mr. Charles;Mr;Male;44;Millbrook, Hampshire, England;Southampton;;;Greaser;Engineering crew;0;;
4;Elliott, Mr. Everett Edward;Mr;Male;23;Edmonton, London, England;London;;;Trimmer;Engineering crew;0;;
4;Ervine, Mr. Albert George;Mr;Male;18;Belfast, Ireland;Belfast;;;Assistant Electrician;Engineering crew;0;;
4;Evans, Mr. Williams;Mr;Male;32;Southampton, Hampshire, England;Southampton;;;Trimmer;Engineering crew;0;;31MB
4;Farquharson, Mr. William Edward;Mr;Male;39;Belfast, Ireland,;Southampton;;;Senior 2nd Engineer;Engineering crew;0;;
4;Fay, Mr. Thomas;Mr;Male;30;Southampton, Hampshire, England;Southampton;;;Greaser;Engineering crew;0;;
4;Ferrary, Mr. Anton;Mr;Male;33;Southampton, Hampshire, England;Southampton;;;Trimmer;Engineering crew;0;;308M{?}[17]
4;Ferris, Mr. William;Mr;Male;38;Southampton, Hampshire, England;Southampton;;;Leading Fireman;Engineering crew;0;;
4;Fitzpatrick, Mr. Charles W.N.;Mr;Male;30;Southampton, Hampshire, England;Southampton;;;Mess Steward;Engineering crew;1;B;-
4;Flarty, Mr. Edward;Mr;Male;52;Southampton, Hampshire, England;Southampton;;;Fireman/Stoker;Engineering crew;1;?;
4;Ford. Mr. H.;Mr;Male;22;Southampton, Hampshire, England;Southampton;;;Trimmer;Engineering crew;0;;
4;Ford, Mr. Thomas;Mr;Male;30;Southampton, Hampshire, England;Southampton;;;Leading Fireman;Engineering crew;0;;
4;Foster, Mr. A.;Mr;Male;37;Southampton, Hampshire, England;Southampton;;;Engineering Storekeeper;Engineering crew;0;;
4;Fraser, Mr. James;Mr;Male;29;Southampton, Hampshire, England;Belfast, Ireland;;;Junior Assistant Third Engineer;Engineering crew;0;;
4;Fraser, Mr. James;Mr;Male;29;Southampton, Hampshire, England;Southampton;;;Fireman/Stoker;Engineering crew;0;;
4;Fredricks, Mr. Walter Francis;Mr;Male;20;Southampton, Hampshire, England;Southampton;;;Trimmer;Engineering crew;1;15;
4;Fryer, Mr. Albert Ernest;Mr;Male;26;Southampton, Hampshire, England;Southampton;;;Trimmer;Engineering crew;1;13;
4;Geer, Mr. Alfred Ernest;Mr;Male;24;Southampton, Hampshire, England;Southampton;;;Fireman/Stoker;Engineering crew;0;;
4;Godley, Mr. George;Mr;Male;38;Southampton, Hampshire, England;Southampton;;;Fireman/Stoker;Engineering crew;1;?;
4;Godwin, Mr. Frederick Charles;Mr;Male;36;Southampton, Hampshire, England;Southampton;;;Greaser;Engineering crew;0;;
4;Golder, Mr. Martin W.;Mr;Male;32;Southampton, Hampshire, England;Southampton;;;Fireman/Stoker;Engineering crew;0;;
4;Gordon, Mr. J.;Mr;Male;29;Southampton, Hampshire, England;Southampton;;;Trimmer;Engineering crew;0;;
4;Goree, Mr. Frank;Mr;Male;28;Southampton, Hampshire, England;Southampton;;;Greaser;Engineering crew;0;;
4;Gosling, Mr. Bertram James;Mr;Male;22;Southampton, Hampshire, England;Southampton;;;Trimmer;Engineering crew;0;;
4;Gosling, S.;FAUX;Male;26;Southampton, Hampshire, England;Southampton;;;Trimmer;Engineering crew;0;;
4;Gradidge, Mr. Ernest E.;Mr;Male;32;Southampton, Hampshire, England;Southampton;;;Fireman/Stoker;Engineering crew;0;;276MB
4;Graham, Mr. Thomas Gibson;Mr;Male;28;Belfast, Ireland;Belfast;;;Fireman/Stoker;Engineering crew;1;;
4;Green, Mr. George;Mr;Male;41;Southampton, Hampshire, England;Southampton;;;Trimmer;Engineering crew;0;;
4;Gregory, Mr. David;Mr;Male;43;Southampton, Hampshire, England;Southampton;;;Greaser;Engineering crew;0;;
4;Gumery, Mr. George;Mr;Male;24;Birmingham, England;Southampton;;;Mess Steward;Engineering crew;0;;
4;Hagan, Mr. John;Mr;Male;30;Southampton, Hampshire, England;Belfast;;;Fireman/Stoker;Engineering crew;1;3;
4;Hall, Mr. Joseph;Mr;Male;32;Southampton, Hampshire, England;Southampton;;;Fireman/Stoker;Engineering crew;0;;
4;Hallett, Mr. George;Mr;Male;23;Southampton, Hampshire, England;Southampton;;;Fireman/Stoker;Engineering crew;0;;
4;Hands, Mr. Bernard;Mr;Male;34;Killeshandra, Cavan, Ireland;Southampton;;;Fireman/Stoker;Engineering crew;0;;
4;Hannam, Mr. George;Mr;Male;30;Southampton, Hampshire, England;Southampton;;;Fireman/Stoker;Engineering crew;0;;
4;Harris, Mr. Edward;Mr;Male;29;Southampton, Hampshire, England;Southampton;;;Fireman/Stoker;Engineering crew;0;;
4;Harris, Mr. Frederick;Mr;Male;34;Southampton, Hampshire, England;Southampton;;;Fireman/Stoker;Engineering crew;1;14;
4;Harrison, Mr. Norman;Mr;Male;39;Southampton, Hampshire, England;Belfast;;;Assistant Second Engineer;Engineering crew;0;;
4;Harvey, Mr. Herbert Gifford;Mr;Male;34;Belfast, Ireland;Southampton;;;Junior Assistant Second Engineer;Engineering crew;0;;
4;Haslin, Mr. James;Mr;Male;45;Southampton, Hampshire, England;Southampton;;;Trimmer;Engineering crew;0;;
4;Hart, Mr. James;Mr;Male;58;Southampton, Hampshire, England;Southampton;;;Fireman/Stoker;Engineering crew;0;;
4;Head, Mr. Arthur;Mr;Male;24;Southampton, Hampshire, England;Southampton;;;Fireman/Stoker;Engineering crew;0;;
4;Hebb, Mr. A.;Mr;Male;20;Southampton, Hampshire, England;Southampton;;;Trimmer;Engineering crew;1;B;
4;Hendrickson, Mr. Charles Osker;Mr;Male;29;Northam, Southampton, Hampshire, England;Southampton;;;Leading Fireman;Engineering crew;1;1;
4;Hesketh, Mr. John Henry;Mr;Male;33;Kirkdale, Liverpool, England;Belfast;;;Junior Second Engineer;Engineering crew;0;;
4;Hill, Mr. James;Mr;Male;25;Southampton, Hampshire, England;Southampton;;;Trimmer;Engineering crew;0;;
4;Hinton, Mr. Steven William;Mr;Male;31;Southampton, Hampshire, England;Southampton;;;Trimmer;Engineering crew;0;;
4;Hosking, Mr. George Fox;Mr;Male;36;Southampton, England;Southampton;;;Senior Third Engineer;Engineering crew;0;;
4;Hunt, Mr. Albert;Mr;Male;22;Southampton, Hampshire, England;Southampton;;;Trimmer;Engineering crew;1;C;
4;Hunt, Mr. T.;Mr;Male;28;Southampton, Hampshire, England;Southampton;;;Fireman/Stoker;Engineering crew;0;;
4;Hurst, Mr. Charles;Mr;Male;41;Southampton, Hampshire, England;Southampton;;;Fireman/Stoker;Engineering crew;0;;
4;Hurst, Walter;FAUX;Male;27;Southampton, Hampshire, England;Southampton;;;Fireman/Stoker;Engineering crew;1;B;
4;Ingram, Mr. Charles;Mr;Male;20;Southampton, Hampshire, England;Southampton;;;Trimmer;Engineering crew;0;;204MB[18]
4;Instance, T.;FAUX;Male;33;Southampton, Hampshire, England;Southampton;;;Fireman/Stoker;Engineering crew;0;;
4;Jackopson, Mr. John Henry;Mr;Male;30;Southampton, Hampshire, England;Southampton;;;Fireman/Stoker;Engineering crew;0;;
4;Jago, Mr. Joseph;Mr;Male;59;Southampton, Hampshire, England;Southampton;;;Greaser;Engineering crew;0;;
4;James, Mr. Thomas;Mr;Male;27;Cardiff, Glamorgan, Wales;Southampton;;;Fireman/Stoker;Engineering crew;0;;
4;Jarvis, Mr. William;Mr;Male;37;Southampton, Hampshire, England;Southampton;;;Fireman/Stoker;Engineering crew;0;;
4;Joas, Mr. N.;Mr;Male;38;Southampton, Hampshire, England;Southampton;;;Fireman/Stoker;Engineering crew;0;;
4;Judd, Mr. Charles E.;Mr;Male;32;Southampton, Hampshire, England;Southampton;;;Fireman/Stoker;Engineering crew;1;B;
4;Jukes, Mr. James;Mr;Male;35;Southampton, Hampshire, England;Southampton;;;Greaser;Engineering crew;0;;
4;Jupe, Mr. Herbert;Mr;Male;31;Southampton, Hampshire, England;Southampton;;;Assistant Electrician;Engineering crew;0;;73MB
4;Kaspar, Mr. Franz V.;Mr;Male;40;Southampton, Hampshire, England;Southampton;;;Fireman/Stoker;Engineering crew;1;9;
